ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,odds_on,odds_off,std_dev_ons,mean_ons,std_dev_offs,mean_offs
5033,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ashmont,place-asmnl,0,3853,77,0,50,0,0.0,0.0053447354355959,0.0,0.0,10.785793124908958,45.333333333333336
5057,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,44,2926,77,1,38,130,0.0001068947087119,0.0040619989310529,0.5773502691896258,0.6666666666666666,4.509249752822894,33.333333333333336
5058,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,1806,6187,77,23,80,395,0.0024585783003741,0.0085515766969535,2.886751345948129,24.666666666666668,9.865765724632496,68.66666666666667
5059,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,35,2889,77,0,38,243,0.0,0.0040619989310529,1.1547005383792517,1.3333333333333333,11.50362261782493,49.666666666666664
5060,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,642,719,77,8,9,390,0.0008551576696953,0.0009620523784072,2.6457513110645907,11.0,2.5166114784235836,11.333333333333334
5061,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,10810,11839,77,140,154,376,0.0149652592196686,0.0164617851416354,26.645825188948457,150.0,119.97958159620327,263.5
5062,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,837,0,77,11,0,11,0.0011758417958311,0.0,6.3508529610858835,3.6666666666666665,0.0,0.0
5063,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,3330,313,77,43,4,50,0.0045964724746125,0.0004275788348476,3.785938897200183,38.666666666666664,2.3094010767585034,1.3333333333333333
5064,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,3183,4448,77,41,58,362,0.0043826830571886,0.0061998931052912,15.078682524234889,32.166666666666664,12.258330500792784,37.333333333333336
5065,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,12926,16,77,168,0,282,0.0179583110636023,0.0,12.503332889007368,168.33333333333334,0.0,0.0
5066,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Ave.,place-masta,3022,1274,77,39,17,452,0.0041688936397648,0.0018172100481026,3.605551275463989,35.0,1.0,17.0
5067,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,9401,16436,77,122,213,2392,0.003749462167312,0.0065461921445694,9.073771725877467,123.33333333333333,16.289055630494158,205.66666666666666
5068,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,20838,15558,77,271,202,2460,0.0083287233388653,0.0062081258835822,12.489995996796797,285.0,8.386497083606082,207.33333333333334
5069,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,14911,659,77,194,9,2122,0.0059622595119552,0.0002765996680803,14.730919862656235,203.0,1.1547005383792517,10.333333333333334
5070,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,230,89,77,3,1,37,0.0008194482381862,0.0002731494127287,2.0,5.0,0.0,1.0
5071,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,24542,36380,77,319,472,1619,0.0098039215686274,0.0145061159259942,31.479623038827302,333.1666666666667,275.2303883415977,258.8333333333333
5072,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,3818,23547,77,50,306,600,0.0015366648226688,0.0094043887147335,2.6457513110645907,53.0,25.890796305508513,335.3333333333333
5073,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,2585,6947,77,34,90,159,0.0092870800327779,0.0245834471455886,107.85066836448752,145.83333333333334,53.842052957392575,52.166666666666664
5074,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,4745,15827,77,62,206,2222,0.0019054643801094,0.0063310590693957,7.810249675906654,67.0,5.291502622129181,210.0
5075,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,516,7666,77,7,100,107,0.0019120458891013,0.0273149412728762,3.4641016151377544,11.0,9.865765724632496,104.66666666666667
5076,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,1050,11766,77,14,153,222,0.0004302661503472,0.0047021943573667,1.0,13.0,10.0,143.0
5077,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,1648,281,77,21,4,145,0.005736137667304,0.001092597650915,6.244997998398398,28.0,1.0,3.0
5078,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,832,65395,77,11,849,975,8.491192317786732e-05,0.0065536566161826,0.0,11.0,51.20872321522314,843.6666666666666
5079,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_09,NIGHT,Wellington,place-welln,255,3866,77,3,50,48,0.0008194482381862,0.0136574706364381,0.5773502691896258,2.6666666666666665,3.785938897200183,54.333333333333336
5080,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,1450,3157,77,19,41,262,0.0020309994655264,0.0043826830571886,1.1547005383792515,18.333333333333332,2.6457513110645907,38.0
5081,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,144349,133138,77,1875,1729,9214,0.0144736232689546,0.013346610470412,106.3970550970906,1834.6666666666667,94.92277563015809,1718.6666666666667
5083,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,71393,3123,77,927,41,4654,0.0074823837082596,0.0003309360647666,11.357816691600547,935.0,4.358898943540674,43.0
5084,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,3820,76522,77,50,994,2476,0.0003859632871721,0.0076729501489818,5.773502691896258,53.333333333333336,85.93214377247511,1054.6666666666667
5085,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,11417,39724,77,148,516,8401,0.0011424513300294,0.0039831411236163,15.716233645501712,162.0,9.0,507.0
5086,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,146984,254655,77,1909,3307,7003,0.0147360783042317,0.0255276118135642,356.6666043613653,2227.3333333333335,1138.4987922698908,4466.5
5087,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,72299,150194,77,939,1951,6328,0.0075792430442889,0.0157477137160891,444.5274644683573,1318.6666666666667,1039.8768036006318,1028.1666666666667
5088,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,352753,0,77,4581,0,4581,0.03536195637071,0.0,152.8037957643723,4649.0,0.0,0.0
5089,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,16547,71186,77,215,924,3156,0.0017353964371907,0.0074581688742523,14.46835627614047,205.66666666666666,26.312227829154512,947.6666666666666
5090,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,95815,6317,77,1244,82,5744,0.0096027665848424,0.0006329797909622,16.921386861996076,1229.6666666666667,16.56301099840646,64.66666666666667
5091,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,56425,42390,77,733,551,7619,0.0059164911091201,0.0044474578460097,3.605551275463989,732.0,8.621678104251709,541.6666666666666
5092,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,17819,76478,77,231,993,4800,0.0017831503867352,0.0076652308832383,38.4170101213859,210.33333333333334,296.22857165821574,810.1666666666666
5093,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,4103,70059,77,53,910,1663,0.0004277954007958,0.0073451663155515,2.6457513110645907,50.0,126.77670658813209,763.6666666666666
5094,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,115639,5230,77,1502,68,8501,0.0115943371466506,0.000524910070554,85.675745303635,1518.3333333333333,3.511884584284246,71.33333333333333
5095,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,59260,49430,77,770,642,9069,0.0059438346224507,0.00495576860729,35.94903800289144,758.3333333333334,22.64950330581225,645.0
5096,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,8877,42894,77,115,557,3991,0.0012279371723276,0.0059474869998825,13.228756555322953,100.0,62.505999712027645,494.0
5097,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,1000,35380,77,13,459,111,0.0001003504546647,0.0035431429762401,2.0816659994661326,15.333333333333334,23.430749027719962,486.0
5098,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,30864,137147,77,401,1781,3420,0.0030954255631204,0.013748012289071,104.97174222935745,289.6666666666667,467.7603731256707,1197.1666666666667
5099,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,0,8525,77,0,111,0,0.0,0.0008568384975221,0.0,0.0,14.294521094927712,126.66666666666667
5100,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,62668,44567,77,814,579,8736,0.0062834823151621,0.0044694548654531,43.266615305567875,826.0,39.80368492154129,536.6666666666666
5101,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,70612,54815,77,917,712,8941,0.0070785666867367,0.005496117209331,24.172987679087857,942.6666666666666,31.192947920964443,731.0
5102,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,104197,2288,77,1353,30,7067,0.0104441665508776,0.0002315779723032,54.84827557301445,1384.6666666666667,2.5166114784235836,30.333333333333332
5103,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,54729,165700,77,711,2152,5562,0.0054883979435876,0.0166118598798882,38.66997112316825,691.1666666666666,1155.3539284565575,1084.5
5104,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,13044,63995,77,169,831,1814,0.0013045559106417,0.0064147098328007,21.361959960016154,181.33333333333334,53.53814839283605,883.3333333333334
5105,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,23852,58144,77,310,755,8769,0.0023929723804671,0.005828045636299,12.096831541082702,314.3333333333333,35.679125549822544,763.0
5106,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,1840,34046,77,24,442,557,0.0001852623778426,0.0034119154586015,0.5773502691896258,24.333333333333332,15.0996688705415,426.0
5108,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,0,1923,77,0,25,0,0.0,0.0026723677177979,0.0,0.0,3.605551275463989,29.0
5114,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,1011,5657,77,13,73,374,0.0013896312132549,0.00780331373597,1.5275252316519468,11.333333333333334,2.6457513110645907,70.0
5116,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,7345,2808,77,95,36,483,0.0101549973276322,0.003848209513629,5.507570547286102,89.66666666666667,2.6457513110645907,37.0
5118,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,8833,77,77,115,1,216,0.0122928915018706,0.0001068947087119,12.342339054382412,118.33333333333333,0.5773502691896258,0.6666666666666666
5120,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,10933,9313,77,142,121,404,0.0151790486370924,0.0129342597541421,44.219528114472986,106.16666666666667,155.54474168761433,250.83333333333334
5122,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,628,1822,77,8,24,55,0.0008551576696953,0.002565473009086,1.7320508075688772,7.0,2.081665999466133,22.333333333333332
5124,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,12062,1688,77,157,22,424,0.0167824692677712,0.0023516835916622,18.717193521821944,135.66666666666666,2.6457513110645907,24.0
5127,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,JFK/Umass,place-jfk,1600,2164,77,21,28,100,0.0022447888829502,0.0029930518439337,0.5773502691896258,20.666666666666668,3.0550504633038935,24.666666666666668
5144,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,108204,46051,77,1405,598,5291,0.0150021889314811,0.0063852732961037,22.64950330581225,1384.0,16.165807537309522,607.3333333333334
5145,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,1389,5162,77,18,67,434,0.0019241047568145,0.0071619454836985,2.3094010767585034,19.333333333333332,1.5275252316519468,65.33333333333333
5146,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,18,1725,77,0,22,107,0.0,0.0023516835916622,1.1547005383792517,0.6666666666666666,7.211102550927978,30.0
5147,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,17491,59874,77,227,778,5306,0.0024238412010293,0.00830726191366,11.269427669584644,233.0,69.39980787677537,857.6666666666666
5148,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,9017,8272,77,117,107,383,0.0125066809192944,0.0114377338321753,17.204650534085253,140.0,115.50483395367773,214.16666666666666
5149,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,54881,22138,77,713,288,6217,0.0076132104684313,0.00307518178809,42.035699113967404,747.0,4.618802153517007,293.3333333333333
5150,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Porter,place-portr,6098,409,77,79,5,289,0.0084446819882415,0.0005344735435595,3.055050463303893,76.33333333333333,0.0,5.0
5151,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,227987,162838,77,2961,2115,7063,0.0316167127588011,0.0225833662562865,499.04605665876835,2391.8333333333335,368.20628276370655,2487.3333333333335
5152,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Adams,place-qamnl,0,1585,77,0,21,25,0.0,0.0022447888829502,0.0,0.0,7.767453465154029,29.666666666666668
5153,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,116360,0,77,1511,0,1511,0.0161340266729309,0.0,68.98067362191627,1562.6666666666667,0.0,0.0
5154,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Center,place-qnctr,0,4525,77,0,59,46,0.0,0.0063067878140032,0.0,0.0,2.0816659994661326,59.666666666666664
5155,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,28020,5871,77,364,76,1799,0.0038866880932805,0.0008115063051904,22.143471573656495,348.3333333333333,20.840665376454115,53.333333333333336
5156,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Savin Hill,place-shmnl,241,303,77,3,4,70,0.0003206841261357,0.0004275788348476,1.5275252316519465,1.6666666666666667,0.0,4.0
5157,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,47604,60169,77,618,781,6083,0.0065988275869432,0.0083392950572859,283.05600152619974,380.5,98.15650768033672,867.5
5158,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Shawmut,place-smmnl,97,462,77,1,6,50,0.0001068947087119,0.0006413682522715,0.5773502691896257,1.6666666666666667,1.5275252316519465,7.666666666666667
5159,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,South Station,place-sstat,1852,11147,77,24,145,284,0.002565473009086,0.0154997327632282,4.509249752822894,23.666666666666668,6.506407098647712,138.33333333333334
5160,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wollaston,place-wlsta,2,234,77,0,3,104,0.0,0.0003206841261357,0.0,0.0,2.5166114784235836,2.6666666666666665
5161,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Alewife,place-alfcl,72111,0,77,937,0,937,0.0287970987768148,0.0,30.643106892089126,959.0,0.0,0.0
5162,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Andrew,place-andrw,6553,13627,77,85,177,787,0.002612330198537,0.0054397934722478,7.637626158259734,93.33333333333333,8.717797887081348,181.0
5163,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ashmont,place-asmnl,0,12337,77,0,160,0,0.0,0.0049173274325404,0.0,0.0,3.2145502536643185,162.33333333333334
5164,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Broadway,place-brdwy,4434,12317,77,58,160,879,0.0017825311942959,0.0049173274325404,2.0,58.0,7.937253933193772,166.0
5165,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Braintree,place-brntn,0,6412,77,0,83,0,0.0,0.0025508636056303,0.0,0.0,3.0,86.0
5166,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Charles/MGH,place-chmnl,3257,32451,77,42,421,1543,0.0012907984510418,0.0129387178068719,2.0,44.0,7.234178138070235,412.6666666666667
5167,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Central,place-cntsq,21951,18096,77,285,235,2159,0.0087589894892126,0.0072223246665437,22.5905584998099,306.3333333333333,7.234178138070234,238.66666666666666
5168,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Davis,place-davis,43926,550,77,570,7,1500,0.0175179789784252,0.0002151330751736,18.083141320025124,551.0,0.5773502691896258,6.333333333333333
5169,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,40055,32616,77,520,424,1511,0.0159813141557563,0.013030917696232,89.77230456363847,436.3333333333333,494.9126859019343,880.1666666666666
5170,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,3741,6481,77,49,84,189,0.0015059315262155,0.0025815969020837,6.506407098647712,42.333333333333336,6.6583281184793925,80.66666666666667
5171,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Harvard,place-harsq,27623,7437,77,359,97,2109,0.0110332534267625,0.0029811297559776,27.061657993059725,382.3333333333333,13.74772708486752,109.0
5172,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,JFK/Umass,place-jfk,6176,17447,77,80,227,320,0.0024586637162702,0.0069764582949167,1.5275252316519468,81.66666666666667,9.073771725877465,220.33333333333334
5173,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,6930,25192,77,90,327,1922,0.0027659966808039,0.0100497879402544,5.5677643628300215,85.0,17.21433511156714,321.3333333333333
5174,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,2371,9448,77,31,123,323,0.0009527321900547,0.0037801954637654,2.886751345948129,29.333333333333332,3.605551275463989,122.0
5175,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,27070,36978,77,352,480,1414,0.0108181203515889,0.0147519822976212,237.861654468867,572.8333333333334,85.3572883043192,573.6666666666666
5176,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Porter,place-portr,28278,1548,77,367,20,1847,0.0112791197983895,0.0006146659290675,18.77054430040145,346.6666666666667,2.081665999466133,17.666666666666668
5177,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,110,6433,77,1,84,83,3.073329645337759e-05,0.0025815969020837,1.1547005383792517,1.6666666666666667,7.637626158259734,90.66666666666667
5178,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,1388,13430,77,18,174,165,0.0005531993361607,0.0053475935828877,5.196152422706632,21.0,19.553345834749955,168.66666666666666
5179,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,45350,13542,77,589,176,2467,0.0062891738652258,0.0018792777593883,33.946035605550954,595.3333333333334,2.6457513110645907,175.0
5180,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,41153,25638,77,534,333,4484,0.005701899565417,0.0035556789424791,31.76476034853718,542.0,16.64331697709324,326.0
5181,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,1508,144060,77,20,1871,946,0.0002135542908395,0.0199780039080435,2.6457513110645907,19.0,24.704925284917042,1867.3333333333333
5182,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,57349,74752,77,745,971,5857,0.0079548973337746,0.010368060820262,368.6418315926721,395.0,93.5471360687577,917.6666666666666
5183,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,0,72845,77,0,946,0,0.0,0.0101011179567125,0.0,0.0,34.26854728950927,984.3333333333334
5184,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,62237,14208,77,808,185,3091,0.0086275933499193,0.0019753771902661,25.059928172283335,806.0,18.823743871327334,172.66666666666666
5185,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,118300,26567,77,1536,345,4282,0.0164009695364804,0.0036838115169829,35.93048844644336,1510.0,5.131601439446884,350.6666666666667
5186,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,22783,3144,77,296,41,2054,0.0031606035044259,0.0004377862962211,11.930353445448853,309.3333333333333,3.2145502536643185,43.333333333333336
5187,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,82726,145647,77,1074,1892,6246,0.0114678654180859,0.020202235913425,946.6127860253455,1912.8333333333333,961.2487017763232,982.6666666666666
5188,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,14936,82153,77,194,1067,4433,0.002071476621144,0.011393121416292,14.798648586948742,184.0,65.51590137770626,1098.6666666666667
5189,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,61487,22917,77,799,298,5792,0.0085314939190415,0.0031819589335098,39.28103868280471,790.0,16.522711641858304,279.0
5190,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,3901,95848,77,51,1245,2797,0.0005445634416409,0.0132937546047643,7.234178138070235,42.666666666666664,66.12362159873983,1168.6666666666667
5191,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,19136,82272,77,249,1068,10795,0.0014960795505752,0.0064169195181302,21.517434791350013,227.0,165.31585929164004,928.6666666666666
5192,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,342673,46327,77,4450,602,9279,0.0267371646588758,0.0036170276684591,311.2399931456967,4231.333333333333,11.269427669584644,615.0
5193,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,33201,77323,77,431,1004,13428,0.0025895995433652,0.006032385015171,25.579940057266224,442.6666666666667,45.78573285788198,1034.3333333333333
5194,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,90045,30998,77,1169,403,11230,0.0070237630306125,0.0024213656983206,41.23509831846328,1201.6666666666667,13.316656236958785,394.3333333333333
5195,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,456299,224440,77,5926,2915,14241,0.0356054916333703,0.0175143449394658,775.5811799332592,5130.166666666667,351.9636344851553,3301.0
5196,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,108691,0,77,1412,0,1412,0.0084837924715354,0.0,59.01129835322498,1458.6666666666667,0.0,0.0
5197,1,Fall 2019,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Green Street,place-grnst,28326,3417,77,368,44,1735,0.0022110733920149,0.0002643674707843,8.888194417315589,375.0,5.507570547286102,47.666666666666664
