Half Hour,Stop Name,Route Or Line,Exits,Entries,dayofweek,day
11/12/2023 13:00,Revere Beach,Blue Line,3,56,Sunday,Sunday
11/12/2023 13:00,Revere Beach,Blue Line,10,2,Sunday,Sunday
11/12/2023 13:00,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 13:00,State Street,Blue Line,5,5,Sunday,Sunday
11/12/2023 13:00,State Street,Blue Line,7,5,Sunday,Sunday
11/12/2023 13:00,Suffolk Downs,Blue Line,0,3,Sunday,Sunday
11/12/2023 13:00,Suffolk Downs,Blue Line,8,4,Sunday,Sunday
11/12/2023 13:00,Suffolk Downs,Blue Line,2,1,Sunday,Sunday
11/12/2023 13:00,Wonderland,Blue Line,1,35,Sunday,Sunday
11/12/2023 13:00,Wonderland,Blue Line,5,76,Sunday,Sunday
11/12/2023 13:00,Wonderland,Blue Line,1,13,Sunday,Sunday
11/12/2023 13:00,Wood Island,Blue Line,2,3,Sunday,Sunday
11/12/2023 13:00,Wood Island,Blue Line,15,25,Sunday,Sunday
11/12/2023 13:00,Wood Island,Blue Line,3,5,Sunday,Sunday
11/12/2023 13:00,Government Center,Green Line,87,69,Sunday,Sunday
11/12/2023 13:00,Government Center,Green Line,31,22,Sunday,Sunday
11/12/2023 13:00,State Street,Orange Line,2,7,Sunday,Sunday
11/12/2023 13:00,State Street,Orange Line,41,40,Sunday,Sunday
11/12/2023 13:00,State Street,Orange Line,66,44,Sunday,Sunday
11/12/2023 13:00,Courthouse,Silver Line,11,9,Sunday,Sunday
11/12/2023 13:00,Courthouse,Silver Line,19,20,Sunday,Sunday
11/12/2023 13:00,Courthouse,Silver Line,7,11,Sunday,Sunday
11/12/2023 13:00,South Station,Silver Line,30,72,Sunday,Sunday
11/12/2023 13:00,South Station,Silver Line,10,8,Sunday,Sunday
11/12/2023 13:00,World Trade Center,Silver Line,1,4,Sunday,Sunday
11/12/2023 13:00,World Trade Center,Silver Line,1,3,Sunday,Sunday
11/12/2023 13:00,World Trade Center,Silver Line,0,1,Sunday,Sunday
11/12/2023 13:30,Airport,Blue Line,4,8,Sunday,Sunday
11/12/2023 13:30,Airport,Blue Line,93,77,Sunday,Sunday
11/12/2023 13:30,Airport,Blue Line,2,45,Sunday,Sunday
11/12/2023 13:30,Airport,Blue Line,1,28,Sunday,Sunday
11/12/2023 13:30,Aquarium,Blue Line,24,10,Sunday,Sunday
11/12/2023 13:30,Aquarium,Blue Line,12,12,Sunday,Sunday
11/12/2023 13:30,Aquarium,Blue Line,48,31,Sunday,Sunday
11/12/2023 13:30,Beachmont,Blue Line,0,7,Sunday,Sunday
11/12/2023 13:30,Beachmont,Blue Line,75,37,Sunday,Sunday
11/12/2023 13:30,Beachmont,Blue Line,5,20,Sunday,Sunday
11/12/2023 13:30,Bowdoin,Blue Line,2,2,Sunday,Sunday
11/12/2023 13:30,Bowdoin,Blue Line,10,16,Sunday,Sunday
11/12/2023 13:30,Bowdoin,Blue Line,9,2,Sunday,Sunday
11/12/2023 13:30,Government Center,Blue Line,10,9,Sunday,Sunday
11/12/2023 13:30,Government Center,Blue Line,4,5,Sunday,Sunday
11/12/2023 13:30,Maverick,Blue Line,23,32,Sunday,Sunday
11/12/2023 13:30,Maverick,Blue Line,77,114,Sunday,Sunday
11/12/2023 13:30,Maverick,Blue Line,79,101,Sunday,Sunday
11/12/2023 13:30,Orient Heights,Blue Line,2,29,Sunday,Sunday
11/12/2023 13:30,Orient Heights,Blue Line,2,48,Sunday,Sunday
11/12/2023 13:30,Orient Heights,Blue Line,7,21,Sunday,Sunday
11/12/2023 13:30,Orient Heights,Blue Line,0,54,Sunday,Sunday
11/12/2023 13:30,Revere Beach,Blue Line,1,2,Sunday,Sunday
11/12/2023 13:30,Revere Beach,Blue Line,6,53,Sunday,Sunday
11/12/2023 13:30,Revere Beach,Blue Line,19,5,Sunday,Sunday
11/12/2023 13:30,State Street,Blue Line,0,0,Sunday,Sunday
11/12/2023 13:30,State Street,Blue Line,5,3,Sunday,Sunday
11/12/2023 13:30,State Street,Blue Line,8,5,Sunday,Sunday
11/12/2023 13:30,Suffolk Downs,Blue Line,0,3,Sunday,Sunday
11/12/2023 13:30,Suffolk Downs,Blue Line,11,8,Sunday,Sunday
11/12/2023 13:30,Suffolk Downs,Blue Line,1,4,Sunday,Sunday
11/12/2023 13:30,Wonderland,Blue Line,0,21,Sunday,Sunday
11/12/2023 13:30,Wonderland,Blue Line,6,57,Sunday,Sunday
11/12/2023 13:30,Wonderland,Blue Line,1,23,Sunday,Sunday
11/12/2023 13:30,Wood Island,Blue Line,1,8,Sunday,Sunday
11/12/2023 13:30,Wood Island,Blue Line,27,27,Sunday,Sunday
11/12/2023 13:30,Wood Island,Blue Line,3,1,Sunday,Sunday
11/12/2023 13:30,Government Center,Green Line,94,79,Sunday,Sunday
11/12/2023 13:30,Government Center,Green Line,32,47,Sunday,Sunday
11/12/2023 13:30,State Street,Orange Line,3,3,Sunday,Sunday
11/12/2023 13:30,State Street,Orange Line,48,30,Sunday,Sunday
11/12/2023 13:30,State Street,Orange Line,71,40,Sunday,Sunday
11/12/2023 13:30,Courthouse,Silver Line,34,4,Sunday,Sunday
11/12/2023 13:30,Courthouse,Silver Line,43,32,Sunday,Sunday
11/12/2023 13:30,Courthouse,Silver Line,24,13,Sunday,Sunday
11/12/2023 13:30,South Station,Silver Line,33,48,Sunday,Sunday
11/12/2023 13:30,South Station,Silver Line,8,6,Sunday,Sunday
11/12/2023 13:30,World Trade Center,Silver Line,6,5,Sunday,Sunday
11/12/2023 13:30,World Trade Center,Silver Line,20,12,Sunday,Sunday
11/12/2023 13:30,World Trade Center,Silver Line,3,8,Sunday,Sunday
11/12/2023 14:00,Airport,Blue Line,13,15,Sunday,Sunday
11/12/2023 14:00,Airport,Blue Line,66,72,Sunday,Sunday
11/12/2023 14:00,Airport,Blue Line,7,60,Sunday,Sunday
11/12/2023 14:00,Airport,Blue Line,4,37,Sunday,Sunday
11/12/2023 14:00,Aquarium,Blue Line,29,16,Sunday,Sunday
11/12/2023 14:00,Aquarium,Blue Line,22,17,Sunday,Sunday
11/12/2023 14:00,Aquarium,Blue Line,73,42,Sunday,Sunday
11/12/2023 14:00,Beachmont,Blue Line,0,13,Sunday,Sunday
11/12/2023 14:00,Beachmont,Blue Line,36,34,Sunday,Sunday
11/12/2023 14:00,Beachmont,Blue Line,2,13,Sunday,Sunday
11/12/2023 14:00,Bowdoin,Blue Line,0,3,Sunday,Sunday
11/12/2023 14:00,Bowdoin,Blue Line,7,26,Sunday,Sunday
11/12/2023 14:00,Bowdoin,Blue Line,10,2,Sunday,Sunday
11/12/2023 14:00,Government Center,Blue Line,10,12,Sunday,Sunday
11/12/2023 14:00,Government Center,Blue Line,4,5,Sunday,Sunday
11/12/2023 14:00,Maverick,Blue Line,11,19,Sunday,Sunday
11/12/2023 14:00,Maverick,Blue Line,75,120,Sunday,Sunday
11/12/2023 14:00,Maverick,Blue Line,95,92,Sunday,Sunday
11/12/2023 14:00,Orient Heights,Blue Line,2,19,Sunday,Sunday
11/12/2023 14:00,Orient Heights,Blue Line,1,39,Sunday,Sunday
11/12/2023 14:00,Orient Heights,Blue Line,7,17,Sunday,Sunday
11/12/2023 14:00,Orient Heights,Blue Line,0,36,Sunday,Sunday
11/12/2023 14:00,Revere Beach,Blue Line,1,3,Sunday,Sunday
11/12/2023 14:00,Revere Beach,Blue Line,3,79,Sunday,Sunday
11/12/2023 14:00,Revere Beach,Blue Line,15,4,Sunday,Sunday
11/12/2023 14:00,State Street,Blue Line,1,1,Sunday,Sunday
11/12/2023 14:00,State Street,Blue Line,6,4,Sunday,Sunday
11/12/2023 14:00,State Street,Blue Line,9,8,Sunday,Sunday
11/12/2023 14:00,Suffolk Downs,Blue Line,1,6,Sunday,Sunday
11/12/2023 14:00,Suffolk Downs,Blue Line,4,7,Sunday,Sunday
11/12/2023 14:00,Suffolk Downs,Blue Line,1,2,Sunday,Sunday
11/12/2023 14:00,Wonderland,Blue Line,0,22,Sunday,Sunday
11/12/2023 14:00,Wonderland,Blue Line,5,61,Sunday,Sunday
11/12/2023 14:00,Wonderland,Blue Line,2,10,Sunday,Sunday
11/12/2023 14:00,Wood Island,Blue Line,1,4,Sunday,Sunday
11/12/2023 14:00,Wood Island,Blue Line,24,34,Sunday,Sunday
11/12/2023 14:00,Wood Island,Blue Line,2,9,Sunday,Sunday
11/12/2023 14:00,Government Center,Green Line,88,104,Sunday,Sunday
11/12/2023 14:00,Government Center,Green Line,36,48,Sunday,Sunday
11/12/2023 14:00,State Street,Orange Line,5,9,Sunday,Sunday
11/12/2023 14:00,State Street,Orange Line,58,40,Sunday,Sunday
11/12/2023 14:00,State Street,Orange Line,84,69,Sunday,Sunday
11/12/2023 14:00,Courthouse,Silver Line,11,7,Sunday,Sunday
11/12/2023 14:00,Courthouse,Silver Line,22,37,Sunday,Sunday
11/12/2023 14:00,Courthouse,Silver Line,11,19,Sunday,Sunday
11/12/2023 14:00,South Station,Silver Line,31,53,Sunday,Sunday
11/12/2023 14:00,South Station,Silver Line,8,5,Sunday,Sunday
11/12/2023 14:00,World Trade Center,Silver Line,2,2,Sunday,Sunday
11/12/2023 14:00,World Trade Center,Silver Line,4,8,Sunday,Sunday
11/12/2023 14:00,World Trade Center,Silver Line,4,6,Sunday,Sunday
11/12/2023 14:30,Airport,Blue Line,7,5,Sunday,Sunday
11/12/2023 14:30,Airport,Blue Line,68,85,Sunday,Sunday
11/12/2023 14:30,Airport,Blue Line,2,56,Sunday,Sunday
11/12/2023 14:30,Airport,Blue Line,5,41,Sunday,Sunday
11/12/2023 14:30,Aquarium,Blue Line,15,26,Sunday,Sunday
11/12/2023 14:30,Aquarium,Blue Line,13,32,Sunday,Sunday
11/12/2023 14:30,Aquarium,Blue Line,69,55,Sunday,Sunday
11/12/2023 14:30,Beachmont,Blue Line,3,12,Sunday,Sunday
11/12/2023 14:30,Beachmont,Blue Line,71,38,Sunday,Sunday
11/12/2023 14:30,Beachmont,Blue Line,5,18,Sunday,Sunday
11/12/2023 14:30,Bowdoin,Blue Line,2,3,Sunday,Sunday
11/12/2023 14:30,Bowdoin,Blue Line,18,28,Sunday,Sunday
11/12/2023 14:30,Bowdoin,Blue Line,19,3,Sunday,Sunday
11/12/2023 14:30,Government Center,Blue Line,8,10,Sunday,Sunday
11/12/2023 14:30,Government Center,Blue Line,5,4,Sunday,Sunday
11/12/2023 14:30,Maverick,Blue Line,41,20,Sunday,Sunday
11/12/2023 14:30,Maverick,Blue Line,96,164,Sunday,Sunday
11/12/2023 14:30,Maverick,Blue Line,110,89,Sunday,Sunday
11/12/2023 14:30,Orient Heights,Blue Line,2,5,Sunday,Sunday
11/12/2023 14:30,Orient Heights,Blue Line,1,43,Sunday,Sunday
11/12/2023 14:30,Orient Heights,Blue Line,7,10,Sunday,Sunday
11/12/2023 14:30,Orient Heights,Blue Line,0,23,Sunday,Sunday
11/12/2023 14:30,Revere Beach,Blue Line,1,10,Sunday,Sunday
11/12/2023 14:30,Revere Beach,Blue Line,3,70,Sunday,Sunday
11/12/2023 14:30,Revere Beach,Blue Line,10,5,Sunday,Sunday
11/12/2023 14:30,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 14:30,State Street,Blue Line,6,6,Sunday,Sunday
11/12/2023 14:30,State Street,Blue Line,10,9,Sunday,Sunday
11/12/2023 14:30,Suffolk Downs,Blue Line,0,4,Sunday,Sunday
11/12/2023 14:30,Suffolk Downs,Blue Line,10,6,Sunday,Sunday
11/12/2023 14:30,Suffolk Downs,Blue Line,2,7,Sunday,Sunday
11/12/2023 14:30,Wonderland,Blue Line,0,27,Sunday,Sunday
11/12/2023 14:30,Wonderland,Blue Line,5,69,Sunday,Sunday
11/12/2023 14:30,Wonderland,Blue Line,2,17,Sunday,Sunday
11/12/2023 14:30,Wood Island,Blue Line,1,8,Sunday,Sunday
11/12/2023 14:30,Wood Island,Blue Line,33,34,Sunday,Sunday
11/12/2023 14:30,Wood Island,Blue Line,3,8,Sunday,Sunday
11/12/2023 14:30,Government Center,Green Line,74,93,Sunday,Sunday
11/12/2023 14:30,Government Center,Green Line,42,34,Sunday,Sunday
11/12/2023 14:30,State Street,Orange Line,0,5,Sunday,Sunday
11/12/2023 14:30,State Street,Orange Line,52,51,Sunday,Sunday
11/12/2023 14:30,State Street,Orange Line,90,84,Sunday,Sunday
11/12/2023 14:30,Courthouse,Silver Line,21,3,Sunday,Sunday
11/12/2023 14:30,Courthouse,Silver Line,33,30,Sunday,Sunday
11/12/2023 14:30,Courthouse,Silver Line,30,15,Sunday,Sunday
11/12/2023 14:30,South Station,Silver Line,32,67,Sunday,Sunday
11/12/2023 14:30,South Station,Silver Line,6,10,Sunday,Sunday
11/12/2023 14:30,World Trade Center,Silver Line,11,8,Sunday,Sunday
11/12/2023 14:30,World Trade Center,Silver Line,17,8,Sunday,Sunday
11/12/2023 14:30,World Trade Center,Silver Line,4,4,Sunday,Sunday
11/12/2023 15:00,Airport,Blue Line,11,11,Sunday,Sunday
11/12/2023 15:00,Airport,Blue Line,76,103,Sunday,Sunday
11/12/2023 15:00,Airport,Blue Line,1,53,Sunday,Sunday
11/12/2023 15:00,Airport,Blue Line,4,27,Sunday,Sunday
11/12/2023 15:00,Aquarium,Blue Line,25,31,Sunday,Sunday
11/12/2023 15:00,Aquarium,Blue Line,24,24,Sunday,Sunday
11/12/2023 15:00,Aquarium,Blue Line,50,71,Sunday,Sunday
11/12/2023 15:00,Beachmont,Blue Line,4,12,Sunday,Sunday
11/12/2023 15:00,Beachmont,Blue Line,43,34,Sunday,Sunday
11/12/2023 15:00,Beachmont,Blue Line,5,29,Sunday,Sunday
11/12/2023 15:00,Bowdoin,Blue Line,4,7,Sunday,Sunday
11/12/2023 15:00,Bowdoin,Blue Line,15,42,Sunday,Sunday
11/12/2023 15:00,Bowdoin,Blue Line,27,3,Sunday,Sunday
11/12/2023 15:00,Government Center,Blue Line,8,13,Sunday,Sunday
11/12/2023 15:00,Government Center,Blue Line,3,5,Sunday,Sunday
11/12/2023 15:00,Maverick,Blue Line,43,22,Sunday,Sunday
11/12/2023 15:00,Maverick,Blue Line,74,150,Sunday,Sunday
11/12/2023 15:00,Maverick,Blue Line,105,77,Sunday,Sunday
11/12/2023 15:00,Orient Heights,Blue Line,0,20,Sunday,Sunday
11/12/2023 15:00,Orient Heights,Blue Line,4,36,Sunday,Sunday
11/12/2023 15:00,Orient Heights,Blue Line,9,34,Sunday,Sunday
11/12/2023 15:00,Orient Heights,Blue Line,0,57,Sunday,Sunday
11/12/2023 15:00,Revere Beach,Blue Line,2,3,Sunday,Sunday
11/12/2023 15:00,Revere Beach,Blue Line,8,62,Sunday,Sunday
11/12/2023 15:00,Revere Beach,Blue Line,12,2,Sunday,Sunday
11/12/2023 15:00,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 15:00,State Street,Blue Line,7,8,Sunday,Sunday
11/12/2023 15:00,State Street,Blue Line,8,9,Sunday,Sunday
11/12/2023 15:00,Suffolk Downs,Blue Line,2,1,Sunday,Sunday
11/12/2023 15:00,Suffolk Downs,Blue Line,5,13,Sunday,Sunday
11/12/2023 15:00,Suffolk Downs,Blue Line,3,0,Sunday,Sunday
11/12/2023 15:00,Wonderland,Blue Line,3,16,Sunday,Sunday
11/12/2023 15:00,Wonderland,Blue Line,3,46,Sunday,Sunday
11/12/2023 15:00,Wonderland,Blue Line,3,17,Sunday,Sunday
11/12/2023 15:00,Wood Island,Blue Line,1,6,Sunday,Sunday
11/12/2023 15:00,Wood Island,Blue Line,46,41,Sunday,Sunday
11/12/2023 15:00,Wood Island,Blue Line,4,7,Sunday,Sunday
11/12/2023 15:00,Government Center,Green Line,73,121,Sunday,Sunday
11/12/2023 15:00,Government Center,Green Line,23,47,Sunday,Sunday
11/12/2023 15:00,State Street,Orange Line,3,6,Sunday,Sunday
11/12/2023 15:00,State Street,Orange Line,67,72,Sunday,Sunday
11/12/2023 15:00,State Street,Orange Line,72,85,Sunday,Sunday
11/12/2023 15:00,Courthouse,Silver Line,23,10,Sunday,Sunday
11/12/2023 15:00,Courthouse,Silver Line,41,49,Sunday,Sunday
11/12/2023 15:00,Courthouse,Silver Line,18,30,Sunday,Sunday
11/12/2023 15:00,South Station,Silver Line,29,76,Sunday,Sunday
11/12/2023 15:00,South Station,Silver Line,11,11,Sunday,Sunday
11/12/2023 15:00,World Trade Center,Silver Line,1,6,Sunday,Sunday
11/12/2023 15:00,World Trade Center,Silver Line,17,9,Sunday,Sunday
11/12/2023 15:00,World Trade Center,Silver Line,5,15,Sunday,Sunday
11/12/2023 15:30,Airport,Blue Line,5,2,Sunday,Sunday
11/12/2023 15:30,Airport,Blue Line,76,86,Sunday,Sunday
11/12/2023 15:30,Airport,Blue Line,3,64,Sunday,Sunday
11/12/2023 15:30,Airport,Blue Line,2,32,Sunday,Sunday
11/12/2023 15:30,Aquarium,Blue Line,33,31,Sunday,Sunday
11/12/2023 15:30,Aquarium,Blue Line,18,33,Sunday,Sunday
11/12/2023 15:30,Aquarium,Blue Line,56,100,Sunday,Sunday
11/12/2023 15:30,Beachmont,Blue Line,3,15,Sunday,Sunday
11/12/2023 15:30,Beachmont,Blue Line,61,31,Sunday,Sunday
11/12/2023 15:30,Beachmont,Blue Line,3,15,Sunday,Sunday
11/12/2023 15:30,Bowdoin,Blue Line,4,4,Sunday,Sunday
11/12/2023 15:30,Bowdoin,Blue Line,5,33,Sunday,Sunday
11/12/2023 15:30,Bowdoin,Blue Line,23,1,Sunday,Sunday
11/12/2023 15:30,Government Center,Blue Line,13,12,Sunday,Sunday
11/12/2023 15:30,Government Center,Blue Line,5,6,Sunday,Sunday
11/12/2023 15:30,Maverick,Blue Line,28,21,Sunday,Sunday
11/12/2023 15:30,Maverick,Blue Line,93,137,Sunday,Sunday
11/12/2023 15:30,Maverick,Blue Line,103,76,Sunday,Sunday
11/12/2023 15:30,Orient Heights,Blue Line,0,12,Sunday,Sunday
11/12/2023 15:30,Orient Heights,Blue Line,3,24,Sunday,Sunday
11/12/2023 15:30,Orient Heights,Blue Line,13,18,Sunday,Sunday
11/12/2023 15:30,Orient Heights,Blue Line,0,22,Sunday,Sunday
11/12/2023 15:30,Revere Beach,Blue Line,2,1,Sunday,Sunday
11/12/2023 15:30,Revere Beach,Blue Line,2,54,Sunday,Sunday
11/12/2023 15:30,Revere Beach,Blue Line,13,6,Sunday,Sunday
11/12/2023 15:30,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 15:30,State Street,Blue Line,6,8,Sunday,Sunday
11/12/2023 15:30,State Street,Blue Line,7,9,Sunday,Sunday
11/12/2023 15:30,Suffolk Downs,Blue Line,5,5,Sunday,Sunday
11/12/2023 15:30,Suffolk Downs,Blue Line,3,7,Sunday,Sunday
11/12/2023 15:30,Wonderland,Blue Line,1,23,Sunday,Sunday
11/12/2023 15:30,Wonderland,Blue Line,4,49,Sunday,Sunday
11/12/2023 15:30,Wonderland,Blue Line,2,22,Sunday,Sunday
11/12/2023 15:30,Wood Island,Blue Line,0,10,Sunday,Sunday
11/12/2023 15:30,Wood Island,Blue Line,32,39,Sunday,Sunday
11/12/2023 15:30,Wood Island,Blue Line,7,12,Sunday,Sunday
11/12/2023 15:30,Government Center,Green Line,115,108,Sunday,Sunday
11/12/2023 15:30,Government Center,Green Line,46,52,Sunday,Sunday
11/12/2023 15:30,State Street,Orange Line,2,4,Sunday,Sunday
11/12/2023 15:30,State Street,Orange Line,52,67,Sunday,Sunday
11/12/2023 15:30,State Street,Orange Line,66,85,Sunday,Sunday
11/12/2023 15:30,Courthouse,Silver Line,25,12,Sunday,Sunday
11/12/2023 15:30,Courthouse,Silver Line,46,56,Sunday,Sunday
11/12/2023 15:30,Courthouse,Silver Line,20,34,Sunday,Sunday
11/12/2023 15:30,South Station,Silver Line,40,68,Sunday,Sunday
11/12/2023 15:30,South Station,Silver Line,11,5,Sunday,Sunday
11/12/2023 15:30,World Trade Center,Silver Line,11,13,Sunday,Sunday
11/12/2023 15:30,World Trade Center,Silver Line,12,10,Sunday,Sunday
11/12/2023 15:30,World Trade Center,Silver Line,8,9,Sunday,Sunday
11/12/2023 16:00,Airport,Blue Line,4,0,Sunday,Sunday
11/12/2023 16:00,Airport,Blue Line,81,105,Sunday,Sunday
11/12/2023 16:00,Airport,Blue Line,9,24,Sunday,Sunday
11/12/2023 16:00,Airport,Blue Line,2,18,Sunday,Sunday
11/12/2023 16:00,Aquarium,Blue Line,18,37,Sunday,Sunday
11/12/2023 16:00,Aquarium,Blue Line,17,29,Sunday,Sunday
11/12/2023 16:00,Aquarium,Blue Line,47,86,Sunday,Sunday
11/12/2023 16:00,Beachmont,Blue Line,6,16,Sunday,Sunday
11/12/2023 16:00,Beachmont,Blue Line,101,20,Sunday,Sunday
11/12/2023 16:00,Beachmont,Blue Line,6,19,Sunday,Sunday
11/12/2023 16:00,Bowdoin,Blue Line,0,4,Sunday,Sunday
11/12/2023 16:00,Bowdoin,Blue Line,7,32,Sunday,Sunday
11/12/2023 16:00,Bowdoin,Blue Line,18,5,Sunday,Sunday
11/12/2023 16:00,Government Center,Blue Line,11,13,Sunday,Sunday
11/12/2023 16:00,Government Center,Blue Line,3,6,Sunday,Sunday
11/12/2023 16:00,Maverick,Blue Line,45,26,Sunday,Sunday
11/12/2023 16:00,Maverick,Blue Line,124,84,Sunday,Sunday
11/12/2023 16:00,Maverick,Blue Line,139,73,Sunday,Sunday
11/12/2023 16:00,Orient Heights,Blue Line,0,9,Sunday,Sunday
11/12/2023 16:00,Orient Heights,Blue Line,2,34,Sunday,Sunday
11/12/2023 16:00,Orient Heights,Blue Line,20,9,Sunday,Sunday
11/12/2023 16:00,Orient Heights,Blue Line,0,21,Sunday,Sunday
11/12/2023 16:00,Revere Beach,Blue Line,1,1,Sunday,Sunday
11/12/2023 16:00,Revere Beach,Blue Line,2,39,Sunday,Sunday
11/12/2023 16:00,Revere Beach,Blue Line,30,3,Sunday,Sunday
11/12/2023 16:00,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 16:00,State Street,Blue Line,5,7,Sunday,Sunday
11/12/2023 16:00,State Street,Blue Line,9,12,Sunday,Sunday
11/12/2023 16:00,Suffolk Downs,Blue Line,0,3,Sunday,Sunday
11/12/2023 16:00,Suffolk Downs,Blue Line,5,13,Sunday,Sunday
11/12/2023 16:00,Suffolk Downs,Blue Line,1,5,Sunday,Sunday
11/12/2023 16:00,Wonderland,Blue Line,0,20,Sunday,Sunday
11/12/2023 16:00,Wonderland,Blue Line,4,40,Sunday,Sunday
11/12/2023 16:00,Wonderland,Blue Line,4,22,Sunday,Sunday
11/12/2023 16:00,Wood Island,Blue Line,4,5,Sunday,Sunday
11/12/2023 16:00,Wood Island,Blue Line,46,25,Sunday,Sunday
11/12/2023 16:00,Wood Island,Blue Line,2,6,Sunday,Sunday
11/12/2023 16:00,Government Center,Green Line,94,113,Sunday,Sunday
11/12/2023 16:00,Government Center,Green Line,26,50,Sunday,Sunday
11/12/2023 16:00,State Street,Orange Line,1,11,Sunday,Sunday
11/12/2023 16:00,State Street,Orange Line,41,60,Sunday,Sunday
11/12/2023 16:00,State Street,Orange Line,82,111,Sunday,Sunday
11/12/2023 16:00,Courthouse,Silver Line,16,14,Sunday,Sunday
11/12/2023 16:00,Courthouse,Silver Line,22,48,Sunday,Sunday
11/12/2023 16:00,Courthouse,Silver Line,14,35,Sunday,Sunday
11/12/2023 16:00,South Station,Silver Line,30,63,Sunday,Sunday
11/12/2023 16:00,South Station,Silver Line,13,6,Sunday,Sunday
11/12/2023 16:00,World Trade Center,Silver Line,3,6,Sunday,Sunday
11/12/2023 16:00,World Trade Center,Silver Line,6,8,Sunday,Sunday
11/12/2023 16:00,World Trade Center,Silver Line,2,11,Sunday,Sunday
11/12/2023 16:30,Airport,Blue Line,8,0,Sunday,Sunday
11/12/2023 16:30,Airport,Blue Line,62,96,Sunday,Sunday
11/12/2023 16:30,Airport,Blue Line,2,36,Sunday,Sunday
11/12/2023 16:30,Airport,Blue Line,2,32,Sunday,Sunday
11/12/2023 16:30,Aquarium,Blue Line,21,20,Sunday,Sunday
11/12/2023 16:30,Aquarium,Blue Line,11,27,Sunday,Sunday
11/12/2023 16:30,Aquarium,Blue Line,19,81,Sunday,Sunday
11/12/2023 16:30,Beachmont,Blue Line,2,3,Sunday,Sunday
11/12/2023 16:30,Beachmont,Blue Line,77,27,Sunday,Sunday
11/12/2023 16:30,Beachmont,Blue Line,2,14,Sunday,Sunday
11/12/2023 16:30,Bowdoin,Blue Line,4,7,Sunday,Sunday
11/12/2023 16:30,Bowdoin,Blue Line,24,23,Sunday,Sunday
11/12/2023 16:30,Bowdoin,Blue Line,13,5,Sunday,Sunday
11/12/2023 16:30,Government Center,Blue Line,9,16,Sunday,Sunday
11/12/2023 16:30,Government Center,Blue Line,4,6,Sunday,Sunday
11/12/2023 16:30,Maverick,Blue Line,44,13,Sunday,Sunday
11/12/2023 16:30,Maverick,Blue Line,96,76,Sunday,Sunday
11/12/2023 16:30,Maverick,Blue Line,125,65,Sunday,Sunday
11/12/2023 16:30,Orient Heights,Blue Line,3,1,Sunday,Sunday
11/12/2023 16:30,Orient Heights,Blue Line,5,18,Sunday,Sunday
11/12/2023 16:30,Orient Heights,Blue Line,7,7,Sunday,Sunday
11/12/2023 16:30,Orient Heights,Blue Line,0,19,Sunday,Sunday
11/12/2023 16:30,Revere Beach,Blue Line,1,1,Sunday,Sunday
11/12/2023 16:30,Revere Beach,Blue Line,5,37,Sunday,Sunday
11/12/2023 16:30,Revere Beach,Blue Line,17,3,Sunday,Sunday
11/12/2023 16:30,State Street,Blue Line,0,1,Sunday,Sunday
11/12/2023 16:30,State Street,Blue Line,5,5,Sunday,Sunday
11/12/2023 16:30,State Street,Blue Line,7,9,Sunday,Sunday
11/12/2023 16:30,Suffolk Downs,Blue Line,1,1,Sunday,Sunday
11/12/2023 16:30,Suffolk Downs,Blue Line,8,2,Sunday,Sunday
11/12/2023 16:30,Suffolk Downs,Blue Line,0,7,Sunday,Sunday
11/12/2023 16:30,Wonderland,Blue Line,0,16,Sunday,Sunday
11/12/2023 16:30,Wonderland,Blue Line,8,61,Sunday,Sunday
11/12/2023 16:30,Wonderland,Blue Line,1,9,Sunday,Sunday
11/12/2023 16:30,Wood Island,Blue Line,1,5,Sunday,Sunday
11/12/2023 16:30,Wood Island,Blue Line,43,25,Sunday,Sunday
11/12/2023 16:30,Wood Island,Blue Line,6,5,Sunday,Sunday
11/12/2023 16:30,Government Center,Green Line,82,143,Sunday,Sunday
11/12/2023 16:30,Government Center,Green Line,33,49,Sunday,Sunday
11/12/2023 16:30,State Street,Orange Line,2,5,Sunday,Sunday
11/12/2023 16:30,State Street,Orange Line,40,41,Sunday,Sunday
11/12/2023 16:30,State Street,Orange Line,59,83,Sunday,Sunday
11/12/2023 16:30,Courthouse,Silver Line,26,11,Sunday,Sunday
11/12/2023 16:30,Courthouse,Silver Line,27,44,Sunday,Sunday
11/12/2023 16:30,Courthouse,Silver Line,13,17,Sunday,Sunday
11/12/2023 16:30,South Station,Silver Line,8,8,Sunday,Sunday
11/12/2023 16:30,South Station,Silver Line,29,83,Sunday,Sunday
11/12/2023 16:30,World Trade Center,Silver Line,5,6,Sunday,Sunday
11/12/2023 16:30,World Trade Center,Silver Line,7,17,Sunday,Sunday
11/12/2023 16:30,World Trade Center,Silver Line,5,11,Sunday,Sunday
11/12/2023 17:00,Airport,Blue Line,9,0,Sunday,Sunday
11/12/2023 17:00,Airport,Blue Line,47,77,Sunday,Sunday
11/12/2023 17:00,Airport,Blue Line,0,19,Sunday,Sunday
